district,latitude,longitude,population_density,theft,robbery,molestation,cruelty_by_husband,pocso,rape,dacoity,murder,weighted_crime_score,safety_index,hour_of_day,is_night,is_weekend,speed,route_deviation,severity
Mysuru City,12.2958,76.6394,6000,356.0,45.0,59.0,0,65.0,23.0,2.0,22.0,492.15,0.7638,10,0,0,60,0,medium
Mysuru City,12.2958,76.6394,6000,356.0,45.0,59.0,0,65.0,23.0,2.0,22.0,492.15,0.6789,10,0,1,60,0,high
Mysuru City,12.2958,76.6394,6000,356.0,45.0,59.0,0,65.0,23.0,2.0,22.0,492.15,0.7213,10,0,1,60,1,low
Mysuru City,12.2958,76.6394,6000,356.0,45.0,59.0,0,65.0,23.0,2.0,22.0,492.15,0.6492,10,0,0,60,1,medium
Mysuru City,12.2958,76.6394,6000,356.0,45.0,59.0,0,65.0,23.0,2.0,22.0,492.15,0.5771,10,0,0,60,1,high
Mysuru City,12.2958,76.6394,6000,356.0,45.0,59.0,0,65.0,23.0,2.0,22.0,492.15,0.804,10,0,1,80,0,low
Mysuru City,12.2958,76.6394,6000,356.0,45.0,59.0,0,65.0,23.0,2.0,22.0,492.15,0.7236,10,0,0,80,0,medium
Mysuru City,12.2958,76.6394,6000,356.0,45.0,59.0,0,65.0,23.0,2.0,22.0,492.15,0.6432,10,0,0,80,0,high
Mysuru City,12.2958,76.6394,6000,356.0,45.0,59.0,0,65.0,23.0,2.0,22.0,492.15,0.6834,10,0,0,80,1,low
Mysuru City,12.2958,76.6394,6000,356.0,45.0,59.0,0,65.0,23.0,2.0,22.0,492.15,0.615,10,0,0,80,1,medium
Mysuru City,12.2958,76.6394,6000,356.0,45.0,59.0,0,65.0,23.0,2.0,22.0,492.15,0.5467,10,0,1,80,1,high
Mysuru City,12.2958,76.6394,6000,356.0,45.0,59.0,0,65.0,23.0,2.0,22.0,492.15,0.8933,14,0,1,20,0,low
Mysuru City,12.2958,76.6394,6000,356.0,45.0,59.0,0,65.0,23.0,2.0,22.0,492.15,0.804,14,0,0,20,0,medium
Mysuru City,12.2958,76.6394,6000,356.0,45.0,59.0,0,65.0,23.0,2.0,22.0,492.15,0.7146,14,0,0,20,0,high
Mysuru City,12.2958,76.6394,6000,356.0,45.0,59.0,0,65.0,23.0,2.0,22.0,492.15,0.7593,14,0,0,20,1,low
Mysuru City,12.2958,76.6394,6000,356.0,45.0,59.0,0,65.0,23.0,2.0,22.0,492.15,0.6834,14,0,1,20,1,medium
Mysuru City,12.2958,76.6394,6000,356.0,45.0,59.0,0,65.0,23.0,2.0,22.0,492.15,0.6074,14,0,1,20,1,high
Mysuru City,12.2958,76.6394,6000,356.0,45.0,59.0,0,65.0,23.0,2.0,22.0,492.15,0.8933,14,0,1,40,0,low
Mysuru City,12.2958,76.6394,6000,356.0,45.0,59.0,0,65.0,23.0,2.0,22.0,492.15,0.804,14,0,1,40,0,medium
Mysuru City,12.2958,76.6394,6000,356.0,45.0,59.0,0,65.0,23.0,2.0,22.0,492.15,0.7146,14,0,0,40,0,high
Mysuru City,12.2958,76.6394,6000,356.0,45.0,59.0,0,65.0,23.0,2.0,22.0,492.15,0.7593,14,0,0,40,1,low
Mysuru City,12.2958,76.6394,6000,356.0,45.0,59.0,0,65.0,23.0,2.0,22.0,492.15,0.6834,14,0,0,40,1,medium
Mysuru City,12.2958,76.6394,6000,356.0,45.0,59.0,0,65.0,23.0,2.0,22.0,492.15,0.6074,14,0,1,40,1,high
Mysuru City,12.2958,76.6394,6000,356.0,45.0,59.0,0,65.0,23.0,2.0,22.0,492.15,0.8486,14,0,0,60,0,low
Mysuru City,12.2958,76.6394,6000,356.0,45.0,59.0,0,65.0,23.0,2.0,22.0,492.15,0.7638,14,0,0,60,0,medium
Mysuru City,12.2958,76.6394,6000,356.0,45.0,59.0,0,65.0,23.0,2.0,22.0,492.15,0.6789,14,0,0,60,0,high
Mysuru City,12.2958,76.6394,6000,356.0,45.0,59.0,0,65.0,23.0,2.0,22.0,492.15,0.7213,14,0,0,60,1,low
Mysuru City,12.2958,76.6394,6000,356.0,45.0,59.0,0,65.0,23.0,2.0,22.0,492.15,0.6492,14,0,0,60,1,medium
Mysuru City,12.2958,76.6394,6000,356.0,45.0,59.0,0,65.0,23.0,2.0,22.0,492.15,0.5771,14,0,0,60,1,high
Mysuru City,12.2958,76.6394,6000,356.0,45.0,59.0,0,65.0,23.0,2.0,22.0,492.15,0.804,14,0,0,80,0,low
Mysuru City,12.2958,76.6394,6000,356.0,45.0,59.0,0,65.0,23.0,2.0,22.0,492.15,0.7236,14,0,0,80,0,medium
Mysuru City,12.2958,76.6394,6000,356.0,45.0,59.0,0,65.0,23.0,2.0,22.0,492.15,0.6432,14,0,0,80,0,high
Mysuru City,12.2958,76.6394,6000,356.0,45.0,59.0,0,65.0,23.0,2.0,22.0,492.15,0.6834,14,0,0,80,1,low
Mysuru City,12.2958,76.6394,6000,356.0,45.0,59.0,0,65.0,23.0,2.0,22.0,492.15,0.615,14,0,1,80,1,medium
Mysuru City,12.2958,76.6394,6000,356.0,45.0,59.0,0,65.0,23.0,2.0,22.0,492.15,0.5467,14,0,0,80,1,high
Mysuru City,12.2958,76.6394,6000,356.0,45.0,59.0,0,65.0,23.0,2.0,22.0,492.15,0.8933,18,0,0,20,0,low
Mysuru City,12.2958,76.6394,6000,356.0,45.0,59.0,0,65.0,23.0,2.0,22.0,492.15,0.804,18,0,1,20,0,medium
Mysuru City,12.2958,76.6394,6000,356.0,45.0,59.0,0,65.0,23.0,2.0,22.0,492.15,0.7146,18,0,0,20,0,high
Mysuru City,12.2958,76.6394,6000,356.0,45.0,59.0,0,65.0,23.0,2.0,22.0,492.15,0.7593,18,0,1,20,1,low
Mysuru City,12.2958,76.6394,6000,356.0,45.0,59.0,0,65.0,23.0,2.0,22.0,492.15,0.6834,18,0,0,20,1,medium
Mysuru City,12.2958,76.6394,6000,356.0,45.0,59.0,0,65.0,23.0,2.0,22.0,492.15,0.6074,18,0,0,20,1,high
Mysuru City,12.2958,76.6394,6000,356.0,45.0,59.0,0,65.0,23.0,2.0,22.0,492.15,0.8933,18,0,0,40,0,low
Mysuru City,12.2958,76.6394,6000,356.0,45.0,59.0,0,65.0,23.0,2.0,22.0,492.15,0.804,18,0,0,40,0,medium
Mysuru City,12.2958,76.6394,6000,356.0,45.0,59.0,0,65.0,23.0,2.0,22.0,492.15,0.7146,18,0,0,40,0,high
Mysuru City,12.2958,76.6394,6000,356.0,45.0,59.0,0,65.0,23.0,2.0,22.0,492.15,0.7593,18,0,0,40,1,low
Mysuru City,12.2958,76.6394,6000,356.0,45.0,59.0,0,65.0,23.0,2.0,22.0,492.15,0.6834,18,0,1,40,1,medium
Mysuru City,12.2958,76.6394,6000,356.0,45.0,59.0,0,65.0,23.0,2.0,22.0,492.15,0.6074,18,0,0,40,1,high
Mysuru City,12.2958,76.6394,6000,356.0,45.0,59.0,0,65.0,23.0,2.0,22.0,492.15,0.8486,18,0,1,60,0,low
Mysuru City,12.2958,76.6394,6000,356.0,45.0,59.0,0,65.0,23.0,2.0,22.0,492.15,0.7638,18,0,0,60,0,medium
Mysuru City,12.2958,76.6394,6000,356.0,45.0,59.0,0,65.0,23.0,2.0,22.0,492.15,0.6789,18,0,1,60,0,high
Mysuru City,12.2958,76.6394,6000,356.0,45.0,59.0,0,65.0,23.0,2.0,22.0,492.15,0.7213,18,0,0,60,1,low
Mysuru City,12.2958,76.6394,6000,356.0,45.0,59.0,0,65.0,23.0,2.0,22.0,492.15,0.6492,18,0,0,60,1,medium
Mysuru City,12.2958,76.6394,6000,356.0,45.0,59.0,0,65.0,23.0,2.0,22.0,492.15,0.5771,18,0,0,60,1,high
Mysuru City,12.2958,76.6394,6000,356.0,45.0,59.0,0,65.0,23.0,2.0,22.0,492.15,0.804,18,0,0,80,0,low
Mysuru City,12.2958,76.6394,6000,356.0,45.0,59.0,0,65.0,23.0,2.0,22.0,492.15,0.7236,18,0,1,80,0,medium
Mysuru City,12.2958,76.6394,6000,356.0,45.0,59.0,0,65.0,23.0,2.0,22.0,492.15,0.6432,18,0,0,80,0,high
Mysuru City,12.2958,76.6394,6000,356.0,45.0,59.0,0,65.0,23.0,2.0,22.0,492.15,0.6834,18,0,0,80,1,low
Mysuru City,12.2958,76.6394,6000,356.0,45.0,59.0,0,65.0,23.0,2.0,22.0,492.15,0.615,18,0,0,80,1,medium
Mysuru City,12.2958,76.6394,6000,356.0,45.0,59.0,0,65.0,23.0,2.0,22.0,492.15,0.5467,18,0,0,80,1,high
Mysuru City,12.2958,76.6394,6000,356.0,45.0,59.0,0,65.0,23.0,2.0,22.0,492.15,0.7593,22,1,1,20,0,low
Mysuru City,12.2958,76.6394,6000,356.0,45.0,59.0,0,65.0,23.0,2.0,22.0,492.15,0.6834,22,1,1,20,0,medium
Mysuru City,12.2958,76.6394,6000,356.0,45.0,59.0,0,65.0,23.0,2.0,22.0,492.15,0.6074,22,1,1,20,0,high
Mysuru City,12.2958,76.6394,6000,356.0,45.0,59.0,0,65.0,23.0,2.0,22.0,492.15,0.6454,22,1,0,20,1,low
Mysuru City,12.2958,76.6394,6000,356.0,45.0,59.0,0,65.0,23.0,2.0,22.0,492.15,0.5809,22,1,0,20,1,medium
Mysuru City,12.2958,76.6394,6000,356.0,45.0,59.0,0,65.0,23.0,2.0,22.0,492.15,0.5163,22,1,1,20,1,high
Mysuru City,12.2958,76.6394,6000,356.0,45.0,59.0,0,65.0,23.0,2.0,22.0,492.15,0.7593,22,1,0,40,0,low
Mysuru City,12.2958,76.6394,6000,356.0,45.0,59.0,0,65.0,23.0,2.0,22.0,492.15,0.6834,22,1,1,40,0,medium
Mysuru City,12.2958,76.6394,6000,356.0,45.0,59.0,0,65.0,23.0,2.0,22.0,492.15,0.6074,22,1,1,40,0,high
Mysuru City,12.2958,76.6394,6000,356.0,45.0,59.0,0,65.0,23.0,2.0,22.0,492.15,0.6454,22,1,1,40,1,low
Mysuru City,12.2958,76.6394,6000,356.0,45.0,59.0,0,65.0,23.0,2.0,22.0,492.15,0.5809,22,1,0,40,1,medium
Mysuru City,12.2958,76.6394,6000,356.0,45.0,59.0,0,65.0,23.0,2.0,22.0,492.15,0.5163,22,1,0,40,1,high
Mysuru City,12.2958,76.6394,6000,356.0,45.0,59.0,0,65.0,23.0,2.0,22.0,492.15,0.7213,22,1,1,60,0,low
Mysuru City,12.2958,76.6394,6000,356.0,45.0,59.0,0,65.0,23.0,2.0,22.0,492.15,0.6492,22,1,0,60,0,medium
Mysuru City,12.2958,76.6394,6000,356.0,45.0,59.0,0,65.0,23.0,2.0,22.0,492.15,0.5771,22,1,0,60,0,high
Mysuru City,12.2958,76.6394,6000,356.0,45.0,59.0,0,65.0,23.0,2.0,22.0,492.15,0.6131,22,1,0,60,1,low
Mysuru City,12.2958,76.6394,6000,356.0,45.0,59.0,0,65.0,23.0,2.0,22.0,492.15,0.5518,22,1,1,60,1,medium
Mysuru City,12.2958,76.6394,6000,356.0,45.0,59.0,0,65.0,23.0,2.0,22.0,492.15,0.4905,22,1,0,60,1,high
Mysuru City,12.2958,76.6394,6000,356.0,45.0,59.0,0,65.0,23.0,2.0,22.0,492.15,0.6834,22,1,0,80,0,low
Mysuru City,12.2958,76.6394,6000,356.0,45.0,59.0,0,65.0,23.0,2.0,22.0,492.15,0.615,22,1,0,80,0,medium
Mysuru City,12.2958,76.6394,6000,356.0,45.0,59.0,0,65.0,23.0,2.0,22.0,492.15,0.5467,22,1,0,80,0,high
Mysuru City,12.2958,76.6394,6000,356.0,45.0,59.0,0,65.0,23.0,2.0,22.0,492.15,0.5809,22,1,1,80,1,low
Mysuru City,12.2958,76.6394,6000,356.0,45.0,59.0,0,65.0,23.0,2.0,22.0,492.15,0.5228,22,1,0,80,1,medium
Mysuru City,12.2958,76.6394,6000,356.0,45.0,59.0,0,65.0,23.0,2.0,22.0,492.15,0.4647,22,1,0,80,1,high
Mysuru City,12.2958,76.6394,6000,356.0,45.0,59.0,0,65.0,23.0,2.0,22.0,492.15,0.7593,2,1,1,20,0,low
Mysuru City,12.2958,76.6394,6000,356.0,45.0,59.0,0,65.0,23.0,2.0,22.0,492.15,0.6834,2,1,1,20,0,medium
Mysuru City,12.2958,76.6394,6000,356.0,45.0,59.0,0,65.0,23.0,2.0,22.0,492.15,0.6074,2,1,0,20,0,high
Mysuru City,12.2958,76.6394,6000,356.0,45.0,59.0,0,65.0,23.0,2.0,22.0,492.15,0.6454,2,1,1,20,1,low
Mysuru City,12.2958,76.6394,6000,356.0,45.0,59.0,0,65.0,23.0,2.0,22.0,492.15,0.5809,2,1,0,20,1,medium
Mysuru City,12.2958,76.6394,6000,356.0,45.0,59.0,0,65.0,23.0,2.0,22.0,492.15,0.5163,2,1,0,20,1,high
Mysuru City,12.2958,76.6394,6000,356.0,45.0,59.0,0,65.0,23.0,2.0,22.0,492.15,0.7593,2,1,1,40,0,low
Mysuru City,12.2958,76.6394,6000,356.0,45.0,59.0,0,65.0,23.0,2.0,22.0,492.15,0.6834,2,1,1,40,0,medium
Mysuru City,12.2958,76.6394,6000,356.0,45.0,59.0,0,65.0,23.0,2.0,22.0,492.15,0.6074,2,1,1,40,0,high
Mysuru City,12.2958,76.6394,6000,356.0,45.0,59.0,0,65.0,23.0,2.0,22.0,492.15,0.6454,2,1,1,40,1,low
Mysuru City,12.2958,76.6394,6000,356.0,45.0,59.0,0,65.0,23.0,2.0,22.0,492.15,0.5809,2,1,0,40,1,medium
Mysuru City,12.2958,76.6394,6000,356.0,45.0,59.0,0,65.0,23.0,2.0,22.0,492.15,0.5163,2,1,0,40,1,high
Mysuru City,12.2958,76.6394,6000,356.0,45.0,59.0,0,65.0,23.0,2.0,22.0,492.15,0.7213,2,1,1,60,0,low
Mysuru City,12.2958,76.6394,6000,356.0,45.0,59.0,0,65.0,23.0,2.0,22.0,492.15,0.6492,2,1,0,60,0,medium
Mysuru City,12.2958,76.6394,6000,356.0,45.0,59.0,0,65.0,23.0,2.0,22.0,492.15,0.5771,2,1,1,60,0,high
Mysuru City,12.2958,76.6394,6000,356.0,45.0,59.0,0,65.0,23.0,2.0,22.0,492.15,0.6131,2,1,1,60,1,low
Mysuru City,12.2958,76.6394,6000,356.0,45.0,59.0,0,65.0,23.0,2.0,22.0,492.15,0.5518,2,1,1,60,1,medium
Mysuru City,12.2958,76.6394,6000,356.0,45.0,59.0,0,65.0,23.0,2.0,22.0,492.15,0.4905,2,1,0,60,1,high
Mysuru City,12.2958,76.6394,6000,356.0,45.0,59.0,0,65.0,23.0,2.0,22.0,492.15,0.6834,2,1,0,80,0,low
Mysuru City,12.2958,76.6394,6000,356.0,45.0,59.0,0,65.0,23.0,2.0,22.0,492.15,0.615,2,1,0,80,0,medium
Mysuru City,12.2958,76.6394,6000,356.0,45.0,59.0,0,65.0,23.0,2.0,22.0,492.15,0.5467,2,1,0,80,0,high
Mysuru City,12.2958,76.6394,6000,356.0,45.0,59.0,0,65.0,23.0,2.0,22.0,492.15,0.5809,2,1,0,80,1,low
Mysuru City,12.2958,76.6394,6000,356.0,45.0,59.0,0,65.0,23.0,2.0,22.0,492.15,0.5228,2,1,0,80,1,medium
Mysuru City,12.2958,76.6394,6000,356.0,45.0,59.0,0,65.0,23.0,2.0,22.0,492.15,0.4647,2,1,0,80,1,high
Hubballi Dharwad City,15.3647,75.1248,4500,221.0,28.0,72.0,0,63.0,20.0,3.0,22.0,463.19999999999993,0.9067,6,0,0,20,0,low
Hubballi Dharwad City,15.3647,75.1248,4500,221.0,28.0,72.0,0,63.0,20.0,3.0,22.0,463.19999999999993,0.816,6,0,0,20,0,medium
Hubballi Dharwad City,15.3647,75.1248,4500,221.0,28.0,72.0,0,63.0,20.0,3.0,22.0,463.19999999999993,0.7254,6,0,0,20,0,high
Hubballi Dharwad City,15.3647,75.1248,4500,221.0,28.0,72.0,0,63.0,20.0,3.0,22.0,463.19999999999993,0.7707,6,0,0,20,1,low
Hubballi Dharwad City,15.3647,75.1248,4500,221.0,28.0,72.0,0,63.0,20.0,3.0,22.0,463.19999999999993,0.6936,6,0,1,20,1,medium
Hubballi Dharwad City,15.3647,75.1248,4500,221.0,28.0,72.0,0,63.0,20.0,3.0,22.0,463.19999999999993,0.6166,6,0,0,20,1,high
Hubballi Dharwad City,15.3647,75.1248,4500,221.0,28.0,72.0,0,63.0,20.0,3.0,22.0,463.19999999999993,0.9067,6,0,0,40,0,low
Hubballi Dharwad City,15.3647,75.1248,4500,221.0,28.0,72.0,0,63.0,20.0,3.0,22.0,463.19999999999993,0.816,6,0,0,40,0,medium
Hubballi Dharwad City,15.3647,75.1248,4500,221.0,28.0,72.0,0,63.0,20.0,3.0,22.0,463.19999999999993,0.7254,6,0,1,40,0,high
Hubballi Dharwad City,15.3647,75.1248,4500,221.0,28.0,72.0,0,63.0,20.0,3.0,22.0,463.19999999999993,0.7707,6,0,0,40,1,low
Hubballi Dharwad City,15.3647,75.1248,4500,221.0,28.0,72.0,0,63.0,20.0,3.0,22.0,463.19999999999993,0.6936,6,0,0,40,1,medium
Hubballi Dharwad City,15.3647,75.1248,4500,221.0,28.0,72.0,0,63.0,20.0,3.0,22.0,463.19999999999993,0.6166,6,0,0,40,1,high
Hubballi Dharwad City,15.3647,75.1248,4500,221.0,28.0,72.0,0,63.0,20.0,3.0,22.0,463.19999999999993,0.8614,6,0,0,60,0,low
Hubballi Dharwad City,15.3647,75.1248,4500,221.0,28.0,72.0,0,63.0,20.0,3.0,22.0,463.19999999999993,0.7752,6,0,0,60,0,medium
Hubballi Dharwad City,15.3647,75.1248,4500,221.0,28.0,72.0,0,63.0,20.0,3.0,22.0,463.19999999999993,0.6891,6,0,0,60,0,high
Hubballi Dharwad City,15.3647,75.1248,4500,221.0,28.0,72.0,0,63.0,20.0,3.0,22.0,463.19999999999993,0.7322,6,0,0,60,1,low
Hubballi Dharwad City,15.3647,75.1248,4500,221.0,28.0,72.0,0,63.0,20.0,3.0,22.0,463.19999999999993,0.6589,6,0,1,60,1,medium
Hubballi Dharwad City,15.3647,75.1248,4500,221.0,28.0,72.0,0,63.0,20.0,3.0,22.0,463.19999999999993,0.5857,6,0,1,60,1,high
Hubballi Dharwad City,15.3647,75.1248,4500,221.0,28.0,72.0,0,63.0,20.0,3.0,22.0,463.19999999999993,0.816,6,0,0,80,0,low
Hubballi Dharwad City,15.3647,75.1248,4500,221.0,28.0,72.0,0,63.0,20.0,3.0,22.0,463.19999999999993,0.7344,6,0,0,80,0,medium
Hubballi Dharwad City,15.3647,75.1248,4500,221.0,28.0,72.0,0,63.0,20.0,3.0,22.0,463.19999999999993,0.6528,6,0,1,80,0,high
Hubballi Dharwad City,15.3647,75.1248,4500,221.0,28.0,72.0,0,63.0,20.0,3.0,22.0,463.19999999999993,0.6936,6,0,0,80,1,low
Hubballi Dharwad City,15.3647,75.1248,4500,221.0,28.0,72.0,0,63.0,20.0,3.0,22.0,463.19999999999993,0.6243,6,0,0,80,1,medium
Hubballi Dharwad City,15.3647,75.1248,4500,221.0,28.0,72.0,0,63.0,20.0,3.0,22.0,463.19999999999993,0.5549,6,0,0,80,1,high
Hubballi Dharwad City,15.3647,75.1248,4500,221.0,28.0,72.0,0,63.0,20.0,3.0,22.0,463.19999999999993,0.9067,10,0,0,20,0,low
Hubballi Dharwad City,15.3647,75.1248,4500,221.0,28.0,72.0,0,63.0,20.0,3.0,22.0,463.19999999999993,0.816,10,0,1,20,0,medium
Hubballi Dharwad City,15.3647,75.1248,4500,221.0,28.0,72.0,0,63.0,20.0,3.0,22.0,463.19999999999993,0.7254,10,0,1,20,0,high
Hubballi Dharwad City,15.3647,75.1248,4500,221.0,28.0,72.0,0,63.0,20.0,3.0,22.0,463.19999999999993,0.7707,10,0,0,20,1,low
Hubballi Dharwad City,15.3647,75.1248,4500,221.0,28.0,72.0,0,63.0,20.0,3.0,22.0,463.19999999999993,0.6936,10,0,0,20,1,medium
Hubballi Dharwad City,15.3647,75.1248,4500,221.0,28.0,72.0,0,63.0,20.0,3.0,22.0,463.19999999999993,0.6166,10,0,0,20,1,high
Hubballi Dharwad City,15.3647,75.1248,4500,221.0,28.0,72.0,0,63.0,20.0,3.0,22.0,463.19999999999993,0.9067,10,0,0,40,0,low
Hubballi Dharwad City,15.3647,75.1248,4500,221.0,28.0,72.0,0,63.0,20.0,3.0,22.0,463.19999999999993,0.816,10,0,0,40,0,medium
Hubballi Dharwad City,15.3647,75.1248,4500,221.0,28.0,72.0,0,63.0,20.0,3.0,22.0,463.19999999999993,0.7254,10,0,0,40,0,high
Hubballi Dharwad City,15.3647,75.1248,4500,221.0,28.0,72.0,0,63.0,20.0,3.0,22.0,463.19999999999993,0.7707,10,0,1,40,1,low
Hubballi Dharwad City,15.3647,75.1248,4500,221.0,28.0,72.0,0,63.0,20.0,3.0,22.0,463.19999999999993,0.6936,10,0,0,40,1,medium
Hubballi Dharwad City,15.3647,75.1248,4500,221.0,28.0,72.0,0,63.0,20.0,3.0,22.0,463.19999999999993,0.6166,10,0,0,40,1,high
Hubballi Dharwad City,15.3647,75.1248,4500,221.0,28.0,72.0,0,63.0,20.0,3.0,22.0,463.19999999999993,0.8614,10,0,1,60,0,low
Hubballi Dharwad City,15.3647,75.1248,4500,221.0,28.0,72.0,0,63.0,20.0,3.0,22.0,463.19999999999993,0.7752,10,0,1,60,0,medium
Hubballi Dharwad City,15.3647,75.1248,4500,221.0,28.0,72.0,0,63.0,20.0,3.0,22.0,463.19999999999993,0.6891,10,0,0,60,0,high
Hubballi Dharwad City,15.3647,75.1248,4500,221.0,28.0,72.0,0,63.0,20.0,3.0,22.0,463.19999999999993,0.7322,10,0,0,60,1,low
Hubballi Dharwad City,15.3647,75.1248,4500,221.0,28.0,72.0,0,63.0,20.0,3.0,22.0,463.19999999999993,0.6589,10,0,0,60,1,medium
Hubballi Dharwad City,15.3647,75.1248,4500,221.0,28.0,72.0,0,63.0,20.0,3.0,22.0,463.19999999999993,0.5857,10,0,0,60,1,high
Hubballi Dharwad City,15.3647,75.1248,4500,221.0,28.0,72.0,0,63.0,20.0,3.0,22.0,463.19999999999993,0.816,10,0,0,80,0,low
Hubballi Dharwad City,15.3647,75.1248,4500,221.0,28.0,72.0,0,63.0,20.0,3.0,22.0,463.19999999999993,0.7344,10,0,1,80,0,medium
Hubballi Dharwad City,15.3647,75.1248,4500,221.0,28.0,72.0,0,63.0,20.0,3.0,22.0,463.19999999999993,0.6528,10,0,0,80,0,high
Hubballi Dharwad City,15.3647,75.1248,4500,221.0,28.0,72.0,0,63.0,20.0,3.0,22.0,463.19999999999993,0.6936,10,0,0,80,1,low
Hubballi Dharwad City,15.3647,75.1248,4500,221.0,28.0,72.0,0,63.0,20.0,3.0,22.0,463.19999999999993,0.6243,10,0,0,80,1,medium
Hubballi Dharwad City,15.3647,75.1248,4500,221.0,28.0,72.0,0,63.0,20.0,3.0,22.0,463.19999999999993,0.5549,10,0,0,80,1,high
Hubballi Dharwad City,15.3647,75.1248,4500,221.0,28.0,72.0,0,63.0,20.0,3.0,22.0,463.19999999999993,0.9067,14,0,1,20,0,low
Hubballi Dharwad City,15.3647,75.1248,4500,221.0,28.0,72.0,0,63.0,20.0,3.0,22.0,463.19999999999993,0.816,14,0,1,20,0,medium
Hubballi Dharwad City,15.3647,75.1248,4500,221.0,28.0,72.0,0,63.0,20.0,3.0,22.0,463.19999999999993,0.7254,14,0,0,20,0,high
Hubballi Dharwad City,15.3647,75.1248,4500,221.0,28.0,72.0,0,63.0,20.0,3.0,22.0,463.19999999999993,0.7707,14,0,0,20,1,low
Hubballi Dharwad City,15.3647,75.1248,4500,221.0,28.0,72.0,0,63.0,20.0,3.0,22.0,463.19999999999993,0.6936,14,0,0,20,1,medium
Hubballi Dharwad City,15.3647,75.1248,4500,221.0,28.0,72.0,0,63.0,20.0,3.0,22.0,463.19999999999993,0.6166,14,0,0,20,1,high
Hubballi Dharwad City,15.3647,75.1248,4500,221.0,28.0,72.0,0,63.0,20.0,3.0,22.0,463.19999999999993,0.9067,14,0,0,40,0,low
Hubballi Dharwad City,15.3647,75.1248,4500,221.0,28.0,72.0,0,63.0,20.0,3.0,22.0,463.19999999999993,0.816,14,0,0,40,0,medium
Hubballi Dharwad City,15.3647,75.1248,4500,221.0,28.0,72.0,0,63.0,20.0,3.0,22.0,463.19999999999993,0.7254,14,0,0,40,0,high
Hubballi Dharwad City,15.3647,75.1248,4500,221.0,28.0,72.0,0,63.0,20.0,3.0,22.0,463.19999999999993,0.7707,14,0,0,40,1,low
Hubballi Dharwad City,15.3647,75.1248,4500,221.0,28.0,72.0,0,63.0,20.0,3.0,22.0,463.19999999999993,0.6936,14,0,0,40,1,medium
Hubballi Dharwad City,15.3647,75.1248,4500,221.0,28.0,72.0,0,63.0,20.0,3.0,22.0,463.19999999999993,0.6166,14,0,0,40,1,high
Hubballi Dharwad City,15.3647,75.1248,4500,221.0,28.0,72.0,0,63.0,20.0,3.0,22.0,463.19999999999993,0.8614,14,0,0,60,0,low
Hubballi Dharwad City,15.3647,75.1248,4500,221.0,28.0,72.0,0,63.0,20.0,3.0,22.0,463.19999999999993,0.7752,14,0,0,60,0,medium
Hubballi Dharwad City,15.3647,75.1248,4500,221.0,28.0,72.0,0,63.0,20.0,3.0,22.0,463.19999999999993,0.6891,14,0,0,60,0,high
Hubballi Dharwad City,15.3647,75.1248,4500,221.0,28.0,72.0,0,63.0,20.0,3.0,22.0,463.19999999999993,0.7322,14,0,1,60,1,low
Hubballi Dharwad City,15.3647,75.1248,4500,221.0,28.0,72.0,0,63.0,20.0,3.0,22.0,463.19999999999993,0.6589,14,0,0,60,1,medium
Hubballi Dharwad City,15.3647,75.1248,4500,221.0,28.0,72.0,0,63.0,20.0,3.0,22.0,463.19999999999993,0.5857,14,0,0,60,1,high
Hubballi Dharwad City,15.3647,75.1248,4500,221.0,28.0,72.0,0,63.0,20.0,3.0,22.0,463.19999999999993,0.816,14,0,0,80,0,low
Hubballi Dharwad City,15.3647,75.1248,4500,221.0,28.0,72.0,0,63.0,20.0,3.0,22.0,463.19999999999993,0.7344,14,0,0,80,0,medium
Hubballi Dharwad City,15.3647,75.1248,4500,221.0,28.0,72.0,0,63.0,20.0,3.0,22.0,463.19999999999993,0.6528,14,0,0,80,0,high
Hubballi Dharwad City,15.3647,75.1248,4500,221.0,28.0,72.0,0,63.0,20.0,3.0,22.0,463.19999999999993,0.6936,14,0,0,80,1,low
Hubballi Dharwad City,15.3647,75.1248,4500,221.0,28.0,72.0,0,63.0,20.0,3.0,22.0,463.19999999999993,0.6243,14,0,1,80,1,medium
Hubballi Dharwad City,15.3647,75.1248,4500,221.0,28.0,72.0,0,63.0,20.0,3.0,22.0,463.19999999999993,0.5549,14,0,0,80,1,high
Hubballi Dharwad City,15.3647,75.1248,4500,221.0,28.0,72.0,0,63.0,20.0,3.0,22.0,463.19999999999993,0.9067,18,0,0,20,0,low
Hubballi Dharwad City,15.3647,75.1248,4500,221.0,28.0,72.0,0,63.0,20.0,3.0,22.0,463.19999999999993,0.816,18,0,0,20,0,medium
Hubballi Dharwad City,15.3647,75.1248,4500,221.0,28.0,72.0,0,63.0,20.0,3.0,22.0,463.19999999999993,0.7254,18,0,0,20,0,high
Hubballi Dharwad City,15.3647,75.1248,4500,221.0,28.0,72.0,0,63.0,20.0,3.0,22.0,463.19999999999993,0.7707,18,0,0,20,1,low
Hubballi Dharwad City,15.3647,75.1248,4500,221.0,28.0,72.0,0,63.0,20.0,3.0,22.0,463.19999999999993,0.6936,18,0,1,20,1,medium
Hubballi Dharwad City,15.3647,75.1248,4500,221.0,28.0,72.0,0,63.0,20.0,3.0,22.0,463.19999999999993,0.6166,18,0,0,20,1,high
