traffic_id,city,date,hour,vehicle_count,congestion_level,average_speed_kmh,accident_count,weather_condition,timestamp
302,Mumbai,2025-01-02,6,288,Medium,37.07,2,Cloudy,2025-01-02T06:00:00
303,Delhi,2025-01-02,6,79,Medium,44.66,1,Rainy,2025-01-02T06:00:00
304,Chennai,2025-01-02,6,145,Low,39.32,1,Cloudy,2025-01-02T06:00:00
305,Lucknow,2025-01-02,6,110,Low,36.38,0,Cloudy,2025-01-02T06:00:00
306,Kolkata,2025-01-02,6,101,Low,36.34,0,Cloudy,2025-01-02T06:00:00
307,Hyderabad,2025-01-02,6,86,Medium,49.01,1,Rainy,2025-01-02T06:00:00
308,Ahmedabad,2025-01-02,6,113,Medium,45.29,0,Cloudy,2025-01-02T06:00:00
309,Pune,2025-01-02,6,96,Medium,44.36,1,Rainy,2025-01-02T06:00:00
310,Jaipur,2025-01-02,6,197,Medium,54.88,0,Rainy,2025-01-02T06:00:00
311,Bengaluru,2025-01-02,7,252,High,18.88,1,Clear,2025-01-02T07:00:00
312,Mumbai,2025-01-02,7,222,High,18.39,2,Cloudy,2025-01-02T07:00:00
313,Delhi,2025-01-02,7,247,Medium,30.01,2,Cloudy,2025-01-02T07:00:00
314,Chennai,2025-01-02,7,194,High,29.82,0,Rainy,2025-01-02T07:00:00
315,Lucknow,2025-01-02,7,103,High,28.05,1,Clear,2025-01-02T07:00:00
316,Kolkata,2025-01-02,7,42,High,29.72,0,Rainy,2025-01-02T07:00:00
317,Hyderabad,2025-01-02,7,148,High,22.75,0,Rainy,2025-01-02T07:00:00
318,Ahmedabad,2025-01-02,7,166,Medium,31.3,1,Cloudy,2025-01-02T07:00:00
319,Pune,2025-01-02,7,298,Medium,25.81,0,Cloudy,2025-01-02T07:00:00
320,Jaipur,2025-01-02,7,148,High,23.15,0,Cloudy,2025-01-02T07:00:00
321,Bengaluru,2025-01-02,8,266,High,15.53,2,Cloudy,2025-01-02T08:00:00
322,Mumbai,2025-01-02,8,96,Medium,28.77,1,Rainy,2025-01-02T08:00:00
323,Delhi,2025-01-02,8,78,High,31.89,2,Rainy,2025-01-02T08:00:00
324,Chennai,2025-01-02,8,117,Medium,32.34,0,Cloudy,2025-01-02T08:00:00
325,Lucknow,2025-01-02,8,142,Medium,29.49,1,Rainy,2025-01-02T08:00:00
326,Kolkata,2025-01-02,8,79,High,24.28,2,Clear,2025-01-02T08:00:00
327,Hyderabad,2025-01-02,8,139,Medium,29.16,2,Clear,2025-01-02T08:00:00
328,Ahmedabad,2025-01-02,8,92,High,30.95,2,Cloudy,2025-01-02T08:00:00
329,Pune,2025-01-02,8,228,Medium,32.08,0,Clear,2025-01-02T08:00:00
330,Jaipur,2025-01-02,8,93,High,19.16,2,Rainy,2025-01-02T08:00:00
331,Bengaluru,2025-01-02,9,197,Medium,20.75,0,Rainy,2025-01-02T09:00:00
332,Mumbai,2025-01-02,9,186,High,29.89,0,Clear,2025-01-02T09:00:00
333,Delhi,2025-01-02,9,261,Medium,30.08,1,Rainy,2025-01-02T09:00:00
334,Chennai,2025-01-02,9,231,High,30.33,0,Cloudy,2025-01-02T09:00:00
335,Lucknow,2025-01-02,9,212,Medium,32.94,2,Clear,2025-01-02T09:00:00
336,Kolkata,2025-01-02,9,292,High,19.39,1,Clear,2025-01-02T09:00:00
337,Hyderabad,2025-01-02,9,289,High,19.67,2,Clear,2025-01-02T09:00:00
338,Ahmedabad,2025-01-02,9,195,Medium,29.76,2,Cloudy,2025-01-02T09:00:00
339,Pune,2025-01-02,9,42,Medium,23.87,1,Clear,2025-01-02T09:00:00
340,Jaipur,2025-01-02,9,248,High,24.65,1,Rainy,2025-01-02T09:00:00
341,Bengaluru,2025-01-02,10,263,Low,42.97,0,Clear,2025-01-02T10:00:00
342,Mumbai,2025-01-02,10,242,Medium,40.78,1,Clear,2025-01-02T10:00:00
343,Delhi,2025-01-02,10,256,Medium,47.18,1,Clear,2025-01-02T10:00:00
344,Chennai,2025-01-02,10,48,Medium,47.3,2,Clear,2025-01-02T10:00:00
345,Lucknow,2025-01-02,10,31,Low,49.94,1,Rainy,2025-01-02T10:00:00
346,Kolkata,2025-01-02,10,170,Low,37.25,1,Rainy,2025-01-02T10:00:00
347,Hyderabad,2025-01-02,10,86,Low,48.62,1,Rainy,2025-01-02T10:00:00
348,Ahmedabad,2025-01-02,10,78,Medium,52.43,2,Cloudy,2025-01-02T10:00:00
349,Pune,2025-01-02,10,208,Low,55.0,0,Rainy,2025-01-02T10:00:00
350,Jaipur,2025-01-02,10,256,Medium,53.54,0,Clear,2025-01-02T10:00:00
351,Bengaluru,2025-01-02,11,85,Low,67.52,0,Clear,2025-01-02T11:00:00
352,Mumbai,2025-01-02,11,299,Low,59.74,2,Rainy,2025-01-02T11:00:00
353,Delhi,2025-01-02,11,217,Low,58.1,1,Cloudy,2025-01-02T11:00:00
354,Chennai,2025-01-02,11,68,Low,68.78,0,Rainy,2025-01-02T11:00:00
355,Lucknow,2025-01-02,11,162,Low,55.44,0,Cloudy,2025-01-02T11:00:00
356,Kolkata,2025-01-02,11,276,Low,64.58,0,Clear,2025-01-02T11:00:00
357,Hyderabad,2025-01-02,11,32,Low,56.02,1,Rainy,2025-01-02T11:00:00
358,Ahmedabad,2025-01-02,11,188,Low,67.47,1,Rainy,2025-01-02T11:00:00
359,Pune,2025-01-02,11,263,Low,59.24,2,Cloudy,2025-01-02T11:00:00
360,Jaipur,2025-01-02,11,38,Low,63.02,0,Cloudy,2025-01-02T11:00:00
361,Bengaluru,2025-01-02,12,295,Low,61.73,0,Cloudy,2025-01-02T12:00:00
362,Mumbai,2025-01-02,12,189,Low,53.25,2,Clear,2025-01-02T12:00:00
363,Delhi,2025-01-02,12,70,Medium,52.36,2,Rainy,2025-01-02T12:00:00
364,Chennai,2025-01-02,12,105,Low,63.64,1,Rainy,2025-01-02T12:00:00
365,Lucknow,2025-01-02,12,53,Low,60.41,1,Cloudy,2025-01-02T12:00:00
366,Kolkata,2025-01-02,12,149,Low,50.24,0,Rainy,2025-01-02T12:00:00
367,Hyderabad,2025-01-02,12,288,Low,54.22,0,Rainy,2025-01-02T12:00:00
368,Ahmedabad,2025-01-02,12,226,Low,61.78,0,Cloudy,2025-01-02T12:00:00
369,Pune,2025-01-02,12,149,Low,67.1,0,Clear,2025-01-02T12:00:00
370,Jaipur,2025-01-02,12,191,Low,57.23,2,Rainy,2025-01-02T12:00:00
371,Bengaluru,2025-01-02,13,136,Low,54.65,0,Cloudy,2025-01-02T13:00:00
372,Mumbai,2025-01-02,13,268,Low,64.46,1,Rainy,2025-01-02T13:00:00
373,Delhi,2025-01-02,13,214,Low,57.18,1,Cloudy,2025-01-02T13:00:00
374,Chennai,2025-01-02,13,124,Low,50.78,1,Clear,2025-01-02T13:00:00
375,Lucknow,2025-01-02,13,251,Low,53.59,2,Cloudy,2025-01-02T13:00:00
376,Kolkata,2025-01-02,13,114,Low,65.58,0,Cloudy,2025-01-02T13:00:00
377,Hyderabad,2025-01-02,13,86,Low,50.76,2,Clear,2025-01-02T13:00:00
378,Ahmedabad,2025-01-02,13,134,Low,69.25,2,Clear,2025-01-02T13:00:00
379,Pune,2025-01-02,13,155,Low,59.08,2,Rainy,2025-01-02T13:00:00
380,Jaipur,2025-01-02,13,243,Low,67.68,1,Cloudy,2025-01-02T13:00:00
381,Bengaluru,2025-01-02,14,162,Low,63.14,0,Rainy,2025-01-02T14:00:00
382,Mumbai,2025-01-02,14,126,Low,51.93,0,Cloudy,2025-01-02T14:00:00
383,Delhi,2025-01-02,14,160,Medium,56.94,1,Cloudy,2025-01-02T14:00:00
384,Chennai,2025-01-02,14,79,Low,69.94,1,Rainy,2025-01-02T14:00:00
385,Lucknow,2025-01-02,14,185,Low,57.87,0,Cloudy,2025-01-02T14:00:00
386,Kolkata,2025-01-02,14,110,Low,56.82,2,Rainy,2025-01-02T14:00:00
387,Hyderabad,2025-01-02,14,152,Low,54.0,0,Clear,2025-01-02T14:00:00
388,Ahmedabad,2025-01-02,14,177,Low,57.32,0,Clear,2025-01-02T14:00:00
389,Pune,2025-01-02,14,91,Low,61.37,2,Rainy,2025-01-02T14:00:00
390,Jaipur,2025-01-02,14,41,Low,63.92,2,Clear,2025-01-02T14:00:00
391,Bengaluru,2025-01-02,15,140,Low,61.66,0,Clear,2025-01-02T15:00:00
392,Mumbai,2025-01-02,15,126,Low,64.26,2,Rainy,2025-01-02T15:00:00
393,Delhi,2025-01-02,15,83,Low,51.37,2,Clear,2025-01-02T15:00:00
394,Chennai,2025-01-02,15,245,Medium,66.26,0,Cloudy,2025-01-02T15:00:00
395,Lucknow,2025-01-02,15,161,Low,53.39,1,Clear,2025-01-02T15:00:00
396,Kolkata,2025-01-02,15,96,Low,63.77,2,Cloudy,2025-01-02T15:00:00
397,Hyderabad,2025-01-02,15,208,Medium,59.91,1,Clear,2025-01-02T15:00:00
398,Ahmedabad,2025-01-02,15,154,Low,62.08,2,Clear,2025-01-02T15:00:00
399,Pune,2025-01-02,15,167,Low,64.44,0,Clear,2025-01-02T15:00:00
400,Jaipur,2025-01-02,15,223,Low,61.13,2,Clear,2025-01-02T15:00:00
401,Bengaluru,2025-01-02,16,240,Low,39.61,1,Clear,2025-01-02T16:00:00
402,Mumbai,2025-01-02,16,112,Medium,54.91,0,Rainy,2025-01-02T16:00:00
403,Delhi,2025-01-02,16,69,Medium,43.78,0,Rainy,2025-01-02T16:00:00
404,Chennai,2025-01-02,16,290,Low,45.12,1,Rainy,2025-01-02T16:00:00
405,Lucknow,2025-01-02,16,235,Low,52.47,1,Cloudy,2025-01-02T16:00:00
406,Kolkata,2025-01-02,16,173,Low,41.49,1,Clear,2025-01-02T16:00:00
407,Hyderabad,2025-01-02,16,152,Low,52.71,0,Rainy,2025-01-02T16:00:00
408,Ahmedabad,2025-01-02,16,248,Medium,48.75,2,Rainy,2025-01-02T16:00:00
409,Pune,2025-01-02,16,240,Medium,41.86,1,Rainy,2025-01-02T16:00:00
410,Jaipur,2025-01-02,16,82,Medium,49.78,1,Rainy,2025-01-02T16:00:00
411,Bengaluru,2025-01-02,17,285,High,25.6,0,Cloudy,2025-01-02T17:00:00
412,Mumbai,2025-01-02,17,193,High,19.66,1,Rainy,2025-01-02T17:00:00
413,Delhi,2025-01-02,17,205,High,16.11,1,Cloudy,2025-01-02T17:00:00
414,Chennai,2025-01-02,17,33,High,19.93,2,Clear,2025-01-02T17:00:00
415,Lucknow,2025-01-02,17,185,Medium,17.1,2,Rainy,2025-01-02T17:00:00
416,Kolkata,2025-01-02,17,90,High,26.52,0,Rainy,2025-01-02T17:00:00
417,Hyderabad,2025-01-02,17,92,Medium,33.56,0,Clear,2025-01-02T17:00:00
418,Ahmedabad,2025-01-02,17,84,High,34.66,0,Cloudy,2025-01-02T17:00:00
419,Pune,2025-01-02,17,33,High,20.77,1,Rainy,2025-01-02T17:00:00
420,Jaipur,2025-01-02,17,94,High,23.13,1,Clear,2025-01-02T17:00:00
421,Bengaluru,2025-01-02,18,255,High,26.32,2,Cloudy,2025-01-02T18:00:00
422,Mumbai,2025-01-02,18,83,High,26.79,1,Rainy,2025-01-02T18:00:00
423,Delhi,2025-01-02,18,211,High,15.49,0,Rainy,2025-01-02T18:00:00
424,Chennai,2025-01-02,18,150,High,18.46,2,Rainy,2025-01-02T18:00:00
425,Lucknow,2025-01-02,18,97,High,19.23,1,Clear,2025-01-02T18:00:00
426,Kolkata,2025-01-02,18,123,High,30.83,0,Clear,2025-01-02T18:00:00
427,Hyderabad,2025-01-02,18,287,High,30.36,2,Cloudy,2025-01-02T18:00:00
428,Ahmedabad,2025-01-02,18,183,High,26.68,1,Clear,2025-01-02T18:00:00
429,Pune,2025-01-02,18,194,High,33.39,1,Rainy,2025-01-02T18:00:00
430,Jaipur,2025-01-02,18,206,High,31.98,0,Clear,2025-01-02T18:00:00
431,Bengaluru,2025-01-02,19,115,Medium,26.34,2,Cloudy,2025-01-02T19:00:00
432,Mumbai,2025-01-02,19,288,High,29.88,0,Cloudy,2025-01-02T19:00:00
433,Delhi,2025-01-02,19,253,High,31.45,2,Cloudy,2025-01-02T19:00:00
434,Chennai,2025-01-02,19,160,High,32.81,0,Cloudy,2025-01-02T19:00:00
435,Lucknow,2025-01-02,19,235,High,24.45,0,Cloudy,2025-01-02T19:00:00
436,Kolkata,2025-01-02,19,264,High,24.45,1,Rainy,2025-01-02T19:00:00
437,Hyderabad,2025-01-02,19,75,High,15.89,0,Rainy,2025-01-02T19:00:00
438,Ahmedabad,2025-01-02,19,286,High,24.15,0,Clear,2025-01-02T19:00:00
439,Pune,2025-01-02,19,106,Medium,27.44,2,Rainy,2025-01-02T19:00:00
440,Jaipur,2025-01-02,19,87,High,28.93,1,Clear,2025-01-02T19:00:00
441,Bengaluru,2025-01-02,20,276,Low,48.19,1,Cloudy,2025-01-02T20:00:00
442,Mumbai,2025-01-02,20,83,Medium,52.51,1,Cloudy,2025-01-02T20:00:00
443,Delhi,2025-01-02,20,257,Medium,43.58,0,Rainy,2025-01-02T20:00:00
444,Chennai,2025-01-02,20,99,Medium,51.2,1,Cloudy,2025-01-02T20:00:00
445,Lucknow,2025-01-02,20,284,Medium,52.91,1,Clear,2025-01-02T20:00:00
446,Kolkata,2025-01-02,20,216,Medium,47.79,2,Cloudy,2025-01-02T20:00:00
447,Hyderabad,2025-01-02,20,67,Low,50.15,0,Rainy,2025-01-02T20:00:00
448,Ahmedabad,2025-01-02,20,272,Low,51.82,0,Clear,2025-01-02T20:00:00
449,Pune,2025-01-02,20,79,Medium,54.75,0,Clear,2025-01-02T20:00:00
450,Jaipur,2025-01-02,20,90,Low,54.31,0,Clear,2025-01-02T20:00:00
451,Bengaluru,2025-01-02,21,180,Low,68.7,1,Cloudy,2025-01-02T21:00:00
452,Mumbai,2025-01-02,21,77,Low,61.44,1,Cloudy,2025-01-02T21:00:00
453,Delhi,2025-01-02,21,50,Medium,53.52,1,Clear,2025-01-02T21:00:00
454,Chennai,2025-01-02,21,162,Low,52.88,0,Clear,2025-01-02T21:00:00
455,Lucknow,2025-01-02,21,250,Low,66.74,1,Clear,2025-01-02T21:00:00
456,Kolkata,2025-01-02,21,76,Low,69.02,2,Rainy,2025-01-02T21:00:00
457,Hyderabad,2025-01-02,21,249,Low,57.86,2,Cloudy,2025-01-02T21:00:00
458,Ahmedabad,2025-01-02,21,91,Low,55.76,2,Cloudy,2025-01-02T21:00:00
459,Pune,2025-01-02,21,148,Low,50.9,0,Clear,2025-01-02T21:00:00
460,Jaipur,2025-01-02,21,167,Low,56.57,2,Cloudy,2025-01-02T21:00:00
461,Bengaluru,2025-01-02,22,84,Low,57.96,2,Clear,2025-01-02T22:00:00
462,Mumbai,2025-01-02,22,274,Low,57.58,0,Cloudy,2025-01-02T22:00:00
463,Delhi,2025-01-02,22,86,Low,69.26,0,Cloudy,2025-01-02T22:00:00
464,Chennai,2025-01-02,22,213,Low,57.54,2,Clear,2025-01-02T22:00:00
465,Lucknow,2025-01-02,22,255,Low,68.17,2,Rainy,2025-01-02T22:00:00
466,Kolkata,2025-01-02,22,298,Low,55.81,0,Rainy,2025-01-02T22:00:00
467,Hyderabad,2025-01-02,22,188,Low,59.54,2,Rainy,2025-01-02T22:00:00
468,Ahmedabad,2025-01-02,22,138,Medium,52.25,1,Clear,2025-01-02T22:00:00
469,Pune,2025-01-02,22,183,Low,58.89,1,Clear,2025-01-02T22:00:00
470,Jaipur,2025-01-02,22,191,Low,60.71,0,Rainy,2025-01-02T22:00:00
471,Bengaluru,2025-01-02,23,111,Low,61.31,2,Cloudy,2025-01-02T23:00:00
472,Mumbai,2025-01-02,23,116,Low,51.13,1,Clear,2025-01-02T23:00:00
473,Delhi,2025-01-02,23,73,Low,62.03,2,Rainy,2025-01-02T23:00:00
474,Chennai,2025-01-02,23,223,Low,66.68,0,Cloudy,2025-01-02T23:00:00
475,Lucknow,2025-01-02,23,282,Low,66.03,0,Clear,2025-01-02T23:00:00
476,Kolkata,2025-01-02,23,42,Low,54.35,0,Rainy,2025-01-02T23:00:00
477,Hyderabad,2025-01-02,23,46,Low,67.2,0,Rainy,2025-01-02T23:00:00
478,Ahmedabad,2025-01-02,23,99,Low,50.7,0,Clear,2025-01-02T23:00:00
479,Pune,2025-01-02,23,93,Low,52.46,1,Cloudy,2025-01-02T23:00:00
480,Jaipur,2025-01-02,23,262,Low,55.49,1,Cloudy,2025-01-02T23:00:00
481,Bengaluru,2025-01-03,0,94,Low,60.79,1,Cloudy,2025-01-03T00:00:00
482,Mumbai,2025-01-03,0,172,Low,67.41,1,Clear,2025-01-03T00:00:00
483,Delhi,2025-01-03,0,71,Low,62.21,2,Cloudy,2025-01-03T00:00:00
484,Chennai,2025-01-03,0,153,Low,56.76,0,Rainy,2025-01-03T00:00:00
485,Lucknow,2025-01-03,0,161,Low,58.56,1,Rainy,2025-01-03T00:00:00
486,Kolkata,2025-01-03,0,149,Medium,63.97,1,Clear,2025-01-03T00:00:00
487,Hyderabad,2025-01-03,0,234,Low,60.34,0,Rainy,2025-01-03T00:00:00
488,Ahmedabad,2025-01-03,0,281,Low,68.06,2,Rainy,2025-01-03T00:00:00
489,Pune,2025-01-03,0,33,Low,69.29,0,Rainy,2025-01-03T00:00:00
490,Jaipur,2025-01-03,0,281,Low,64.29,2,Rainy,2025-01-03T00:00:00
491,Bengaluru,2025-01-03,1,162,Medium,59.05,2,Rainy,2025-01-03T01:00:00
492,Mumbai,2025-01-03,1,34,Medium,51.2,0,Rainy,2025-01-03T01:00:00
493,Delhi,2025-01-03,1,80,Low,57.8,0,Clear,2025-01-03T01:00:00
494,Chennai,2025-01-03,1,243,Low,56.77,0,Rainy,2025-01-03T01:00:00
495,Lucknow,2025-01-03,1,225,Low,57.23,1,Cloudy,2025-01-03T01:00:00
496,Kolkata,2025-01-03,1,72,Low,51.75,0,Cloudy,2025-01-03T01:00:00
497,Hyderabad,2025-01-03,1,189,Low,62.67,2,Clear,2025-01-03T01:00:00
498,Ahmedabad,2025-01-03,1,64,Low,58.27,1,Clear,2025-01-03T01:00:00
499,Pune,2025-01-03,1,151,Low,67.52,1,Rainy,2025-01-03T01:00:00
500,Jaipur,2025-01-03,1,42,Low,68.56,2,Rainy,2025-01-03T01:00:00
501,Bengaluru,2025-01-03,2,232,Low,51.65,2,Rainy,2025-01-03T02:00:00
502,Mumbai,2025-01-03,2,98,Low,55.83,1,Rainy,2025-01-03T02:00:00
503,Delhi,2025-01-03,2,279,Low,66.07,1,Cloudy,2025-01-03T02:00:00
504,Chennai,2025-01-03,2,63,Low,50.35,1,Cloudy,2025-01-03T02:00:00
505,Lucknow,2025-01-03,2,266,Medium,66.9,0,Rainy,2025-01-03T02:00:00
506,Kolkata,2025-01-03,2,294,Low,63.26,1,Cloudy,2025-01-03T02:00:00
507,Hyderabad,2025-01-03,2,196,Low,62.62,2,Clear,2025-01-03T02:00:00
508,Ahmedabad,2025-01-03,2,260,Low,61.82,2,Rainy,2025-01-03T02:00:00
509,Pune,2025-01-03,2,185,Low,62.57,1,Cloudy,2025-01-03T02:00:00
510,Jaipur,2025-01-03,2,55,Low,53.87,2,Clear,2025-01-03T02:00:00
511,Bengaluru,2025-01-03,3,65,Low,61.89,1,Clear,2025-01-03T03:00:00
512,Mumbai,2025-01-03,3,165,Low,55.75,1,Clear,2025-01-03T03:00:00
513,Delhi,2025-01-03,3,139,Low,53.95,0,Rainy,2025-01-03T03:00:00
514,Chennai,2025-01-03,3,158,Low,55.89,0,Clear,2025-01-03T03:00:00
515,Lucknow,2025-01-03,3,95,Low,56.04,0,Rainy,2025-01-03T03:00:00
516,Kolkata,2025-01-03,3,245,Low,62.42,2,Rainy,2025-01-03T03:00:00
517,Hyderabad,2025-01-03,3,81,Medium,59.32,0,Rainy,2025-01-03T03:00:00
518,Ahmedabad,2025-01-03,3,192,Low,51.6,0,Rainy,2025-01-03T03:00:00
519,Pune,2025-01-03,3,135,Medium,51.16,1,Cloudy,2025-01-03T03:00:00
520,Jaipur,2025-01-03,3,142,Medium,57.22,1,Clear,2025-01-03T03:00:00
521,Bengaluru,2025-01-03,4,159,Low,50.34,0,Clear,2025-01-03T04:00:00
522,Mumbai,2025-01-03,4,64,Medium,57.87,0,Clear,2025-01-03T04:00:00
523,Delhi,2025-01-03,4,254,Low,57.57,1,Clear,2025-01-03T04:00:00
524,Chennai,2025-01-03,4,254,Low,54.04,2,Clear,2025-01-03T04:00:00
525,Lucknow,2025-01-03,4,239,Medium,54.76,1,Clear,2025-01-03T04:00:00
526,Kolkata,2025-01-03,4,213,Low,52.67,1,Rainy,2025-01-03T04:00:00
527,Hyderabad,2025-01-03,4,231,Low,54.9,2,Rainy,2025-01-03T04:00:00
528,Ahmedabad,2025-01-03,4,210,Low,56.19,1,Clear,2025-01-03T04:00:00
529,Pune,2025-01-03,4,213,Low,52.46,1,Clear,2025-01-03T04:00:00
530,Jaipur,2025-01-03,4,115,Medium,58.21,1,Rainy,2025-01-03T04:00:00
531,Bengaluru,2025-01-03,5,168,Low,59.08,2,Cloudy,2025-01-03T05:00:00
532,Mumbai,2025-01-03,5,51,Low,57.29,0,Rainy,2025-01-03T05:00:00
533,Delhi,2025-01-03,5,215,Low,54.92,1,Rainy,2025-01-03T05:00:00
534,Chennai,2025-01-03,5,30,Low,61.28,2,Cloudy,2025-01-03T05:00:00
535,Lucknow,2025-01-03,5,60,Low,58.11,2,Rainy,2025-01-03T05:00:00
536,Kolkata,2025-01-03,5,179,Low,58.21,2,Clear,2025-01-03T05:00:00
537,Hyderabad,2025-01-03,5,282,Low,51.28,2,Clear,2025-01-03T05:00:00
538,Ahmedabad,2025-01-03,5,143,Low,55.82,0,Clear,2025-01-03T05:00:00
539,Pune,2025-01-03,5,199,Low,56.01,1,Cloudy,2025-01-03T05:00:00
540,Jaipur,2025-01-03,5,194,Medium,54.4,2,Rainy,2025-01-03T05:00:00
541,Bengaluru,2025-01-03,6,149,Medium,48.85,0,Cloudy,2025-01-03T06:00:00
542,Mumbai,2025-01-03,6,169,Low,52.15,2,Cloudy,2025-01-03T06:00:00
543,Delhi,2025-01-03,6,129,Low,38.16,0,Cloudy,2025-01-03T06:00:00
544,Chennai,2025-01-03,6,145,Medium,53.41,1,Rainy,2025-01-03T06:00:00
545,Lucknow,2025-01-03,6,288,Low,35.86,0,Rainy,2025-01-03T06:00:00
546,Kolkata,2025-01-03,6,229,Medium,52.12,2,Cloudy,2025-01-03T06:00:00
547,Hyderabad,2025-01-03,6,36,Low,49.99,2,Rainy,2025-01-03T06:00:00
548,Ahmedabad,2025-01-03,6,272,Low,38.37,2,Cloudy,2025-01-03T06:00:00
549,Pune,2025-01-03,6,268,Medium,52.83,1,Rainy,2025-01-03T06:00:00
550,Jaipur,2025-01-03,6,39,Medium,50.8,1,Cloudy,2025-01-03T06:00:00
551,Bengaluru,2025-01-03,7,41,Medium,25.21,2,Cloudy,2025-01-03T07:00:00
552,Mumbai,2025-01-03,7,124,High,18.31,0,Clear,2025-01-03T07:00:00
553,Delhi,2025-01-03,7,101,Medium,28.01,1,Rainy,2025-01-03T07:00:00
554,Chennai,2025-01-03,7,104,Medium,21.04,1,Clear,2025-01-03T07:00:00
555,Lucknow,2025-01-03,7,177,High,19.78,2,Rainy,2025-01-03T07:00:00
556,Kolkata,2025-01-03,7,147,High,16.39,1,Cloudy,2025-01-03T07:00:00
557,Hyderabad,2025-01-03,7,67,High,32.45,2,Cloudy,2025-01-03T07:00:00
558,Ahmedabad,2025-01-03,7,222,High,19.82,1,Clear,2025-01-03T07:00:00
559,Pune,2025-01-03,7,72,High,30.74,2,Cloudy,2025-01-03T07:00:00
560,Jaipur,2025-01-03,7,43,High,23.78,2,Cloudy,2025-01-03T07:00:00
561,Bengaluru,2025-01-03,8,198,Medium,16.96,2,Rainy,2025-01-03T08:00:00
562,Mumbai,2025-01-03,8,187,Medium,26.56,2,Cloudy,2025-01-03T08:00:00
563,Delhi,2025-01-03,8,282,High,22.87,2,Rainy,2025-01-03T08:00:00
564,Chennai,2025-01-03,8,49,Medium,25.92,1,Clear,2025-01-03T08:00:00
565,Lucknow,2025-01-03,8,269,Medium,25.55,2,Clear,2025-01-03T08:00:00
566,Kolkata,2025-01-03,8,162,High,28.88,2,Cloudy,2025-01-03T08:00:00
567,Hyderabad,2025-01-03,8,40,High,23.06,1,Rainy,2025-01-03T08:00:00
568,Ahmedabad,2025-01-03,8,125,High,32.36,1,Cloudy,2025-01-03T08:00:00
569,Pune,2025-01-03,8,271,High,18.11,2,Rainy,2025-01-03T08:00:00
570,Jaipur,2025-01-03,8,254,Medium,20.98,1,Rainy,2025-01-03T08:00:00
571,Bengaluru,2025-01-03,9,255,Medium,17.11,2,Rainy,2025-01-03T09:00:00
572,Mumbai,2025-01-03,9,152,Medium,18.3,1,Cloudy,2025-01-03T09:00:00
573,Delhi,2025-01-03,9,270,High,19.46,0,Rainy,2025-01-03T09:00:00
574,Chennai,2025-01-03,9,212,Medium,18.26,1,Cloudy,2025-01-03T09:00:00
575,Lucknow,2025-01-03,9,218,High,22.6,0,Cloudy,2025-01-03T09:00:00
576,Kolkata,2025-01-03,9,213,High,28.04,2,Clear,2025-01-03T09:00:00
577,Hyderabad,2025-01-03,9,151,High,27.83,0,Cloudy,2025-01-03T09:00:00
578,Ahmedabad,2025-01-03,9,179,High,19.1,2,Cloudy,2025-01-03T09:00:00
579,Pune,2025-01-03,9,46,High,26.03,2,Clear,2025-01-03T09:00:00
580,Jaipur,2025-01-03,9,117,High,24.42,0,Clear,2025-01-03T09:00:00
581,Bengaluru,2025-01-03,10,99,Medium,35.95,1,Clear,2025-01-03T10:00:00
582,Mumbai,2025-01-03,10,209,Medium,48.95,0,Cloudy,2025-01-03T10:00:00
583,Delhi,2025-01-03,10,272,Low,40.12,1,Rainy,2025-01-03T10:00:00
584,Chennai,2025-01-03,10,67,Medium,47.96,2,Clear,2025-01-03T10:00:00
585,Lucknow,2025-01-03,10,295,Medium,42.23,2,Clear,2025-01-03T10:00:00
586,Kolkata,2025-01-03,10,126,Medium,45.3,0,Rainy,2025-01-03T10:00:00
587,Hyderabad,2025-01-03,10,120,Low,52.2,0,Cloudy,2025-01-03T10:00:00
588,Ahmedabad,2025-01-03,10,88,Medium,44.53,0,Rainy,2025-01-03T10:00:00
589,Pune,2025-01-03,10,130,Low,42.17,0,Clear,2025-01-03T10:00:00
590,Jaipur,2025-01-03,10,106,Medium,35.42,2,Clear,2025-01-03T10:00:00
591,Bengaluru,2025-01-03,11,295,Medium,60.23,0,Cloudy,2025-01-03T11:00:00
592,Mumbai,2025-01-03,11,200,Low,50.5,2,Rainy,2025-01-03T11:00:00
593,Delhi,2025-01-03,11,85,Medium,62.39,2,Rainy,2025-01-03T11:00:00
594,Chennai,2025-01-03,11,180,Low,68.02,2,Rainy,2025-01-03T11:00:00
595,Lucknow,2025-01-03,11,111,Low,62.43,1,Clear,2025-01-03T11:00:00
596,Kolkata,2025-01-03,11,61,Low,62.29,2,Rainy,2025-01-03T11:00:00
597,Hyderabad,2025-01-03,11,133,Medium,65.05,1,Cloudy,2025-01-03T11:00:00
598,Ahmedabad,2025-01-03,11,273,Medium,62.53,2,Rainy,2025-01-03T11:00:00
599,Pune,2025-01-03,11,136,Low,57.9,2,Cloudy,2025-01-03T11:00:00
600,Jaipur,2025-01-03,11,271,Low,63.07,1,Cloudy,2025-01-03T11:00:00
601,Bengaluru,2025-01-03,12,181,Low,63.28,1,Cloudy,2025-01-03T12:00:00
602,Mumbai,2025-01-03,12,299,Low,51.6,0,Clear,2025-01-03T12:00:00
603,Delhi,2025-01-03,12,48,Low,54.17,0,Rainy,2025-01-03T12:00:00
